Edge_Number,Betweenness_Centrality,Pagerank_Values,Clustering_Coefficient,Degree_Centrality,Average_Neighbor_Degree
449.0,0.6223398616595552,0.0028124000471468815,0.8219245346713928,0.9305912596401028,228.18032786885246
4.0,0.12096838311292502,0.001601811722606645,0.8799048237075492,0.5552699228791773,250.2
3.0,0.7873876977711817,0.0030363897197924804,0.7148924122310306,1.0719794344473006,214.44117647058823
5.0,0.5620279331089497,0.0017633893356750459,0.9410810323588619,0.665809768637532,259.03846153846155
9.0,0.2526700765907826,0.002599218165834829,0.7499935912225384,1.017994858611825,217.11675126903555
10.0,0.1645708000954072,0.001718468586730138,0.8995459955040331,0.5501285347043702,255.94495412844037
11.0,0.28396893965494396,0.0017964573559329723,0.939858913554661,0.5784061696658097,261.9375
13.0,0.5159210770413166,0.0025603238569510143,0.7824375498272654,0.8946015424164524,229.46242774566474
18.0,0.8226353589696022,0.0014217204861170318,0.9170393756029115,0.390745501285347,270.56
21.0,0.027634961439588688,0.0018124233794306844,0.9135338345864662,0.7455012853470436,249.15172413793104
28.0,0.9145244215938303,0.0031165929859756527,0.8560464872788189,0.7969151670951157,247.68456375838926
39.0,0.8583269286831156,0.0028390411040948083,0.8373503930502113,0.7506426735218509,249.33846153846153
41.0,0.6802864866297406,0.00254744120323193,0.7757232056860075,0.8946015424164524,226.53804347826087
43.0,0.10009805740333395,0.002065330172798121,0.8761087950634515,0.8508997429305912,237.75903614457832
47.0,0.5792012296928418,0.0032078908240619004,0.6614225277630883,1.0976863753213366,203.76470588235293
51.0,0.0427145999522964,0.0017821998415235383,0.9394672310121267,0.6298200514138818,260.9349593495935
55.0,0.8426244931492327,0.0035145564038209787,0.7240871837811779,1.0231362467866323,220.6157894736842
64.0,0.3249410330479951,0.0016960092275938906,0.8997382821793957,0.5295629820051414,257.8952380952381
72.0,0.002047279569607505,0.0014959367328194462,0.8818395799384392,0.6066838046272494,246.35833333333332
85.0,0.026283359393634218,0.0018138247763617857,0.9389811484400908,0.7223650385604112,255.3758865248227
87.0,0.13152943047200064,0.0017386996177140277,0.9293474324617947,0.6066838046272494,253.44915254237287
91.0,0.2775885829380118,0.001666622114725931,0.8640181377853352,0.5089974293059125,244.4851485148515
96.0,0.3045609943550738,0.002167027810603576,0.8825391780553994,0.7377892030848329,246.77777777777777
104.0,0.3773686163305329,0.0017978293566376837,0.8907238425796339,0.48843187660668375,256.12371134020617
106.0,0.5328823576180002,0.0018573451368388753,0.8675231328486451,0.5681233933161953,242.5929203539823
107.0,0.006638751225717541,0.0017192288440813445,0.9445842203728791,0.6426735218508997,260.312
109.0,0.21816447141759202,0.00168271476336459,0.9640286323239635,0.5758354755784061,277.85585585585585
125.0,0.9128216680359367,0.002941260132129664,0.7532904300023786,1.0025706940874035,226.7287234042553
126.0,0.11428325338563061,0.0019348723096231765,0.8545179711118576,0.6298200514138818,244.5121951219512
128.0,0.5657845917366761,0.001995502773424354,0.9128898544210553,0.7300771208226221,250.25
130.0,0.6327021440118729,0.0019670919307155895,0.9246116965489687,0.7300771208226221,251.88028169014083
144.0,0.06192855060557072,0.0018752236046518506,0.8453550289581433,0.7917737789203084,230.0
145.0,0.7406447936819229,0.0018413506644759424,0.8761106584410041,0.5861182519280205,242.33333333333334
147.0,0.19634669917578776,0.0017290398849229504,0.8748169469272332,0.5141388174807198,257.45098039215685
152.0,0.46952269896377175,0.002055758788813328,0.7958662392159929,0.7146529562982005,231.0863309352518
160.0,0.7108101661675457,0.0013983712190501563,0.9420782963733888,0.4087403598971722,276.575
161.0,0.01890255214268677,0.0011826279230396533,0.9351402757964812,0.37532133676092544,276.6666666666667
171.0,0.4412384385021069,0.001880773825719103,0.8645112456747405,0.5552699228791773,245.8272727272727
175.0,0.006970026236980892,0.0011641489947968725,0.9179501035756102,0.3856041131105398,268.5135135135135
179.0,0.709504942623168,0.0017304886000042046,0.906242405305003,0.6195372750642673,251.80833333333334
189.0,0.3408554845890865,0.002110281723132635,0.9101601225703728,0.665809768637532,255.83846153846153
192.0,0.5948175337237961,0.003224126264919071,0.7558088741788612,0.8894601542416452,223.32183908045977
194.0,0.8045146158534969,0.002788775298275305,0.9070755547728073,0.5501285347043702,271.8536585365854
206.0,0.0149007500066255,0.0013578741063164223,0.8855746067734165,0.4344473007712082,247.05747126436782
210.0,0.8314008957676304,0.003073381539418142,0.8921703296703297,0.8406169665809768,247.32075471698113
219.0,0.9707086635040946,0.006665754332918714,0.6798382045374922,1.1182519280205654,206.57391304347826
228.0,0.15357909522168922,0.0017049373288190112,0.8848508789255383,0.5809768637532133,251.7913043478261
231.0,0.08096361275276283,0.0013645230893806792,0.9326263015811801,0.416452442159383,262.4634146341463
232.0,0.7769922879177378,0.0012996611297502836,0.9424311926605504,0.34190231362467866,285.64179104477614
238.0,0.06771923780245408,0.0015719310353912793,0.901735828586927,0.49614395886889456,244.78571428571428
240.0,0.44723451620597354,0.002515890830443267,0.7449561666866819,0.9408740359897172,222.07065217391303
244.0,0.648139559536745,0.002343105502059183,0.8305306264703319,0.781491002570694,235.84868421052633
250.0,0.25070892852410354,0.0018485068135577437,0.9377821994336879,0.7223650385604112,255.24113475177305
260.0,0.0950693027323563,0.0015329969882485594,0.9001314751511964,0.5038560411311054,251.9
263.0,0.8617854398007049,0.0022179121379695597,0.9087721551502698,0.7197943444730076,248.35915492957747
265.0,0.06232608061908674,0.0017559111197520325,0.9291716266367901,0.6169665809768637,255.25833333333333
270.0,0.385186706596348,0.0019996496831224068,0.8865065845508746,0.6375321336760925,244.84057971014494
284.0,0.8634418148570217,0.00150301563543636,0.9238523852385239,0.3856041131105398,273.73972602739724
285.0,0.49319561126865075,0.0017206293992750917,0.8856885688568857,0.5578406169665809,256.35185185185185
286.0,0.629555031404871,0.002901158698672938,0.7826952569892927,0.9717223650385604,223.03191489361703
289.0,0.627070468820396,0.002222412784923722,0.9379285671695188,0.6683804627249357,254.3846153846154
291.0,0.003909045132907535,0.0011471795731654239,0.9335352661185634,0.3933161953727506,273.5394736842105
292.0,0.6808165266477619,0.001286748238966777,0.9433989164528087,0.37532133676092544,280.05405405405406
295.0,0.18791243738902286,0.0021176207585609954,0.9106133757612334,0.6966580976863753,255.06569343065692
296.0,0.06690430127474624,0.0018956863077485538,0.8748653114000431,0.7455012853470436,242.1793103448276
301.0,0.013005856942199136,0.0015069631088120048,0.8996548602466901,0.4858611825192802,252.78125
312.0,0.2223849150610871,0.001490231302566247,0.8645049963943546,0.5089974293059125,253.15533980582524
314.0,0.9151140911138791,0.0021765422392627212,0.8734306256036055,0.7043701799485861,255.17164179104478
317.0,0.42103728831526777,0.0017220772614324,0.9353889227897627,0.6092544987146529,264.32307692307694
325.0,0.5452720430392495,0.0024332656457528453,0.8154122287036818,0.7506426735218509,237.9795918367347
330.0,0.3672978559881271,0.0029425728847197073,0.7524270006185854,1.025706940874036,212.71634615384616
337.0,0.4466117191847984,0.001848604864502954,0.8873727486296006,0.583547557840617,247.0086956521739
344.0,0.8309569872525375,0.002896710747144568,0.746152783957531,0.9305912596401028,226.46703296703296
351.0,0.045053401531815654,0.0015628330085003762,0.8657545164718384,0.5012853470437018,252.54545454545453
356.0,0.03701004425834151,0.0015825873628960156,0.8678032274856845,0.506426735218509,252.49
363.0,0.2409363156918347,0.001618149561844266,0.9004051634787524,0.5321336760925449,254.75728155339806
373.0,0.5444836085124427,0.0018578538554246723,0.874433761671443,0.5372750642673522,244.06603773584905
379.0,0.4389128879230382,0.0019294478050208203,0.9374469169356209,0.5604113110539846,263.58715596330273
382.0,0.037400948771632254,0.001672913941234896,0.8955207886840977,0.5578406169665809,254.46363636363637
395.0,0.10058834442000371,0.0017013163206660257,0.8902544868416974,0.6555269922879177,257.5153846153846
409.0,0.9825351814061961,0.002283479821493125,0.8411152166610681,0.6298200514138818,243.25806451612902
415.0,0.22843399676675588,0.00212708890159428,0.855970800603031,0.9151670951156812,233.8111111111111
418.0,0.4171878726843877,0.002257420358835934,0.819708512217954,0.9074550128534704,228.25842696629215
421.0,0.1707126388042297,0.0020741997672160807,0.9147887649807969,0.7583547557840616,248.1208053691275
427.0,0.09368457318527548,0.0018041892780141363,0.9374856580888379,0.6375321336760925,259.58870967741933
445.0,0.36682081997190785,0.0026403184277659637,0.7500761688455573,0.9794344473007711,213.71065989847716
448.0,0.5455569395489359,0.0020434149119142406,0.8715462274176408,0.5012853470437018,244.02020202020202
452.0,0.5363541197360401,0.001946122471881319,0.8701030401958784,0.5115681233933161,251.9108910891089
60.0,0.68226088569687,0.0026438057760119578,0.7777456312926745,0.8303341902313625,230.26543209876544
80.0,0.7056555269922878,0.0021799032558938785,0.8542802416384264,0.6015424164524421,247.14406779661016
118.0,0.21817772241804256,0.0014450341711687007,0.858195211786372,0.390745501285347,223.0897435897436
121.0,0.6371147271619007,0.0032210102026505164,0.7202800875273523,0.87146529562982,211.98214285714286
151.0,0.052752232793575916,0.0013006234698674146,0.8760065735414955,0.40359897172236503,243.08641975308643
156.0,0.6066109241247714,0.003357003585228376,0.716499131390221,0.9460154241645243,216.43956043956044
261.0,0.8638592213712135,0.003507346462533175,0.7127258618778406,0.8483290488431876,210.4472049689441
278.0,0.6582103198791509,0.002865256993030582,0.7616597351892718,0.7917737789203084,218.94193548387096
316.0,0.6289123578830201,0.0024780861085841347,0.7727307015338195,0.7275064267352185,224.5211267605634
329.0,0.2972133146052527,0.0013644564924112702,0.8404068061803247,0.37017994858611825,213.64864864864865
404.0,0.47942119630032065,0.0017619387218180426,0.8787076898771673,0.5809768637532133,251.93859649122808
69.0,0.09919036387247236,0.002191545827680259,0.825546468158741,0.9023136246786632,227.60893854748602
158.0,0.9683764874248005,0.0026698636252799894,0.7823754964166705,0.7634961439588689,229.18
169.0,0.3906129912808417,0.002669022325938225,0.7254255679100211,1.0668380462724936,212.97596153846155
213.0,0.17498608644952693,0.0017672507247492677,0.9185229185229186,0.5192802056555269,255.56435643564356
249.0,0.12711684732197281,0.0017066816544027094,0.901533063839524,0.5912596401028277,251.01754385964912
352.0,0.11766225850051679,0.0023342348923980167,0.8099581964765602,0.9434447300771207,225.95135135135135
12.0,0.7303818938329844,0.0018313294991304627,0.8567807351077313,0.4704370179948586,261.95604395604397
22.0,0.6877269233827153,0.0013528467402444855,0.9422442244224423,0.2853470437017995,298.54545454545456
29.0,0.44972570429067393,0.0013424856175156803,0.9301570522500755,0.2982005141388175,284.2881355932203
34.0,0.8538613415312856,0.0012166224492140367,0.9312275089964014,0.25964010282776345,284.7843137254902
36.0,0.03934222033763549,0.0018372280618333065,0.9493063168638718,0.5938303341902313,268.504347826087
44.0,0.45085866482919457,0.0011264071632892984,0.9327643630308077,0.25449871465295626,287.62
77.0,0.030205655526992288,0.0011427576801557125,0.8909187655196878,0.33676092544987146,262.1363636363636
93.0,0.7318660058834442,0.0018920871259382448,0.970841516845445,0.2982005141388175,295.94642857142856
99.0,0.38951315824344734,0.001878663268135928,0.9504852969440707,0.5269922879177378,276.26732673267327
103.0,0.8589232237033896,0.002082953489883839,0.9512644297713695,0.5449871465295629,274.27358490566036
108.0,0.007798213765139268,0.0009465708928463005,0.9303400462198745,0.2853470437017995,283.4561403508772
119.0,0.8269286831155752,0.0024241498587083362,0.8160761595950808,0.820051413881748,238.2608695652174
122.0,0.8928590358572072,0.0026790815701622853,0.829369655039877,0.5269922879177378,240.8019801980198
131.0,0.10935388121803195,0.0011094916316694901,0.9018753301637612,0.31876606683804626,267.06451612903226
155.0,0.6553812312829619,0.0014299826248788633,0.9758785942492013,0.2056555269922879,311.05128205128204
165.0,0.0023785545808708555,0.001022610255026242,0.9095271951653039,0.2750642673521851,266.56363636363636
172.0,0.8952508414385286,0.0032591032699427302,0.7960432650478526,0.820051413881748,231.359756097561
182.0,0.7128574457371532,0.0028120080815109885,0.8436484490398818,0.7352185089974292,248.23021582733813
197.0,0.003359128614210373,0.0011037552088528156,0.9146969496896871,0.31876606683804626,269.890625
